id_usuario,id_universidad,id_grado_academico,titulo_profesional,especialidad,fecha_emision,resolucion,id_tipo_obtencion
622,17,2,TITULO DE INGENIERO CIVIL,-,1985-12-31,R-1007-85,2
623,17,1,BACHILLER EN INGENIERIA CIVIL,-,,0371-88,2
623,17,2,INGENIERO CIVIL,-,1989-09-05,R-951-89,2
623,17,2,TITULO DE INGENIERO CIVIL,-,1989-09-05,R-951-89,2
623,17,3,MAESTRO EN INGENIERÍA CIVIL,MENCIÓN: GERENCIA DE LA CONSTRUCCIÓN,2016-05-31,0956,2
624,1,2,INGENIERO CIVIL,-,2003-05-16,0770-2003-R-UNA,2
624,1,1,BACHILLER EN INGENIERIA CIVIL,-,2000-10-13,1513-2000-R-UNA,2
625,17,2,INGENIERO CIVIL,-,1998-07-22,1260-1998,2
625,17,1,BACHILLER EN INGENIERIA CIVIL,-,1996-12-11,2050-96-GT,2
625,17,2,TITULO DE INGENIERO CIVIL,-,1998-07-22,R-1260-98,2
626,17,2,INGENIERO CIVIL,-,1993-11-04,R-1655-93,2
626,17,1,BACHILLER EN INGENIERIA CIVIL,-,1990-01-16,R-117-90,2
626,17,2,TITULO DE INGENIERO CIVIL,-,1993-11-04,R-1655-93,2
627,1,2,INGENIERO CIVIL,-,1999-12-30,2075-99-R-UNA,2
627,1,1,BACHILLER EN INGENIERIA CIVIL,-,1997-01-17,0013-97-R-UNA,2
628,17,2,INGENIERO CIVIL,-,1983-04-08,R-100-83,2
628,17,1,BACHILLER EN INGENIERIA CIVIL,-,1982-03-23,R-242-82,2
628,17,2,TITULO DE INGENIERO CIVIL,-,1983-04-08,R-100-83,2
628,17,3,MAESTRO EN INGENIERÍA CIVIL,MENCIÓN: GERENCIA DE LA CONSTRUCCIÓN,2016-06-15,1106,2
628,1,4,"Doctoris Scientiae en Ciencia, Tecnología y Medio Ambiente",-,2023-08-08,1988-2023-R-UNA,2
629,101,3,MAGISTER EN INGENIERIA CIVIL,MENCION: EN GEOTECNIA,2009-07-13,402-2009-UPT-R,2
629,19,1,BACHILLER EN INGENIERIA CIVIL,-,1992-04-30,0438-1992-PCO-UANCV,2
629,19,4,DOCTOR EN CIENCIAS E INGENIERÍA CIVIL AMBIENTAL,-,2021-07-22,0219-2021-UANCV-CU-R,2
629,19,2,INGENIERO CIVIL,-,1995-02-03,021-95-CU-UANCV,2
630,1,2,INGENIERO CIVIL,-,2008-05-23,1240-2008-R-UNA,2
630,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1996-07-12,959-96-R-UNA,2
630,1,2,LICENCIADO EN EDUCACION,FISICO MATEMATICAS,1996-10-25,1579-96-R-UNA,2
630,1,3,MAGISTER SCIENTIAE EN EDUCACION,MENCION: DIDACTICA DE LA MATEMATICA,2008-12-26,3126-2008-R-UNA,2
630,1,5,SEGUNDA ESPECIALIZACION EN: GESTION Y ADMINISTRACION EDUCATIVA,-,2012-12-06,2896-2012-R-UNA,2
630,1,1,BACHILLER EN INGENIERIA CIVIL,-,2007-03-23,0366-2007-R-UNA,2
630,17,3,MAGISTER EN INGENIERIA CIVIL,MENCION: GERENCIA DE LA CONSTRUCCION,2014-05-07,1292,2
630,1,4,DOCTORIS SCIENTIAE,"EN: CIENCIA, TECNOLOGIA Y MEDIO AMBIENTE",2014-09-23,3269-2014-R-UNA,2
631,17,1,BACHILLER EN INGENIERIA CIVIL,-,1987-08-25,R-726-87,2
631,17,2,INGENIERO CIVIL,-,1989-10-30,R-1029-89,2
631,17,2,TITULO DE INGENIERO CIVIL,-,1989-10-30,R-1029-89,2
631,1,3,MAGISTER SCIENTIAE EN ECONOMIA,-,2011-03-18,0510-2011-R-UNA,2
631,1,4,"Doctoris Scientiae en Ciencia, Tecnología y Medio Ambiente",-,2021-04-09,0603-2021-R-UNA,2
632,13,3,MAESTRO EN CIENCIAS,INGENIERIA GEOTECNICA,2011-01-24,7858-2011-R-UAP,2
632,1,2,INGENIERO CIVIL,-,2006-03-10,0386-2006-R-UN,2
632,1,1,BACHILLER EN INGENIERIA CIVIL,-,2001-10-19,1528-2001-R-UNA,2
633,1,2,INGENIERO CIVIL,-,1999-12-30,2075-99-R-UNA,2
633,13,3,MAESTRO EN INGENIERÍA CIVIL CON MENCIÓN EN HIDRÁULICA Y AMBIENTAL,-,2021-11-26,655-2021-R-UAP/II,2
633,1,1,BACHILLER EN INGENIERIA CIVIL,-,1997-11-28,1766-97-R-UNA,2
634,17,1,BACHILLER EN INGENIERIA CIVIL,-,1986-09-24,R-83-86,2
634,17,2,INGENIERO CIVIL,-,1989-01-09,R-0051-89,2
634,17,2,TITULO DE INGENIERO CIVIL,-,1989-01-09,R-0051-89,2
634,6,3,MAESTRO EN GESTION Y ADMINISTRACION DE LA CONSTRUCCION,-,2020-07-24,0538,2
635,17,2,INGENIERO CIVIL,-,1989-09-05,R-937-89,2
635,17,1,BACHILLER EN INGENIERIA CIVIL,-,1988-04-27,R-372-88,2
635,17,3,MAESTRO EN INGENIERÍA CIVIL,MENCIÓN: GERENCIA DE LA CONSTRUCCIÓN,2017-05-18,1325,2
635,17,2,TITULO DE INGENIERO CIVIL,-,1989-09-05,R-937-89,2
636,17,1,BACHILLER EN INGENIERIA CIVIL,-,1984-02-09,R-033-84,2
636,17,2,INGENIERO CIVIL,-,1984-06-04,R-471-84,2
636,1,3,Magister Scientiae en Tecnologías de Protección Ambiental,-,2018-08-22,2182-2018-R-UNA,2
636,17,2,TITULO DE INGENIERO CIVIL,-,1984-06-04,R-471-84,2
637,17,1,BACHILLER EN INGENIERIA CIVIL,-,1969-07-25,-,2
637,17,2,INGENIERO CIVIL,-,1972-05-05,R-894-72,2
637,17,2,TITULO DE INGENIERO CIVIL,-,1972-05-05,R-894-72,2
638,17,1,BACHILLER EN INGENIERIA CIVIL,-,1977-06-08,R-477-77,2
638,17,2,INGENIERO CIVIL,-,1978-03-13,R-544-78,2
638,18,3,MAESTRO EN GERENCIA DE LA CONSTRUCCION MODERNA,-,2007-12-28,5849,2
639,17,1,BACHILLER EN INGENIERIA CIVIL,-,1986-10-16,R-655-86,2
639,17,2,INGENIERO CIVIL,-,1988-03-04,R-315-88,2
639,13,4,DOCTOR EN CIENCIAS E INGENIERIA CIVIL AMBIENTAL,-,2013-06-13,11280-2013-R-UAP,2
639,17,2,TITULO DE INGENIERO CIVIL,-,1988-03-04,R-315-88,2
639,13,3,MAESTRO EN INGENIERIA CIVIL,-,2009-10-14,6238-2009-R-UAP,2
640,36,1,BACHILLER EN DERECHO Y CIENCIAS POLITICAS,-,2012-01-24,0067-2012-CU-UIGV,2
640,1,1,BACHILLER EN CIENCIAS DE LA INGENIERIA DE MINAS,-,1993-02-05,185-93-R-UNA,2
640,1,1,BACHILLER EN INGENIERIA CIVIL,-,1998-04-03,0396-98-R-UNA,2
640,1,2,INGENIERO CIVIL,-,1999-04-16,0597-99-R-UNA,2
640,1,3,GRADO ACADÉMICO DE MAGISTER SCIENTIAE EN: GESTIÓN EMPRESARIAL,-,2013-07-10,2019-2013-R-UNA,2
640,1,2,Título Profesional de: Ingeniero de Minas,-,2005-01-21,163-2005-P-CTG-UNA,2
640,18,4,DOCTOR EN INGENIERIA CIVIL,-,2019-12-18,6977-2020-CU-UNFV,2
640,36,2,ABOGADO,-,2021-11-15,008-2021-CU-UIGVL,2
641,1,2,INGENIERO CIVIL,-,2006-01-27,0145-2006-R-UNA,2
641,1,1,BACHILLER EN INGENIERIA CIVIL,-,2004-05-28,941-2004-R-UNA,2
641,1,3,Magíster Scientiae en Ordenamiento Territorial y Medio Ambiente,-,2022-02-28,0385-2022-R-UNA,2
642,1,2,CIENCIAS AGRARIAS,-,1981-07-03,-,2
642,1,2,INGENIERO AGRONOMO,-,1981-12-22,-,2
642,2,3,MAGÍSTER SCIENTIAE  ESPECIALIDAD: INGENIERÍA AGRÍCOLA,-,1996-08-23,56521/UNALM,2
642,1,1,Bachiller En Ciencias Agrarias,-,1981-07-03,-,2
642,18,4,DOCTOR EN MEDIO AMBIENTE Y DESARROLLO SOSTENIBLE,-,2006-05-17,2419,2
643,2,3,MAGISTER SCIENTIAE,INGENIERIA DE RECURSOS HIDRICOS,2000-10-07,476-UNALM,2
643,98,1,BACHILLER EN INGENIERIA AGRICOLA,-,,389-85,2
643,98,2,INGENIERO AGRICOLA,-,,661-90-CTG,2
643,2,4,DOCTORIS PHILOSOPHIAE EN RECURSOS HÍDRICOS,-,2019-08-13,320-CU-UNALM,2
644,2,3,MAGISTER SCIENTIAE,RECURSOS HIDRICOS,2003-03-21,158-UNALM,2
644,2,3,MAGISTER OF SCIENCE,INGENIERIA DE RECURSOS HIDRICOS,2003-03-21,158-UNALM,2
644,2,1,BACHILLER EN CIENCIAS - INGENIERÍA AGRÍCOLA,-,1988-06-02,49479/UNALM,2
644,2,2,INGENIERO AGRÍCOLA,-,1991-05-16,51883/UNALM,2
645,98,1,BACHILLER EN INGENIERIA AGRICOLA,-,1985-05-31,716-85,2
645,98,4,DOCTOR EN CIENCIAS AMBIENTALES,-,2012-03-01,109-2012-COG-CU,2
646,1,1,BACHILLER EN CIENCIAS DE LA INGENIERIA AGRICOLA,-,1993-10-09,1287-93-R-UNA,2
646,1,2,INGENIERO AGRICOLA,-,1995-06-23,792-95-R-UNA,2
646,2,3,MAGISTER SCIENTIAE,ESPECIALIDAD: CIENCIAS AMBIENTALES,2008-04-17,471/UNALM,2
646,1,4,"Doctoris Scientiae en Ciencia, Tecnología y Medio Ambiente",-,2023-12-06,3357-2023-R-UNA,2
647,101,3,MAGISTER EN INGENIERIA CIVIL,MENCION: EN GEOTECNIA,2009-09-14,587-2009-UPT-R,2
647,2,1,BACHILLER EN CIENCIAS INGENIERIA AGRICOLA,-,1984-04-12,43777/UNALM,2
647,2,2,INGENIERO AGRÍCOLA,-,1988-03-24,49333/UNALM,2
647,2,4,DOCTORIS PHILOSOPHIAE EN RECURSOS HÍDRICOS,-,2018-11-30,398-CU-UNALM,2
648,98,1,BACHILLER EN INGENIERIA AGRICOLA,-,,262-84,2
648,98,2,INGENIERO AGRICOLA,-,,901-84-R,2
648,1,3,MAGISTER SCIENTIAE EN ECONOMIA,MENCION: PROYECTOS DE INVERSION,2011-07-08,1357-2011-R-UNA,2
648,1,4,"Doctoris Scientiae en Ciencia, Tecnología y Medio Ambiente",-,2023-01-26,0203-2023-R-UNA,2
649,2,1,BACHILLER EN CIENCIAS - INGENIERÍA AGRÍCOLA,-,1974-10-07,26106/UNALM,2
649,2,2,INGENIERO AGRÍCOLA,-,1980-05-06,37176/UNALM,2
649,1,3,Magíster Scientiae en Desarrollo Rural,-,2018-11-07,2838-2018-R-UNA,2
650,98,1,BACHILLER EN INGENIERIA AGRICOLA,-,,443-84,2
650,98,2,INGENIERO AGRICOLA,-,,290-90-CTG,2
650,1,3,Maestro en Ciencia/Magíster Scientiae en: Desarrollo Rural,Mención en: Gestión de Recursos Naturales y Medio Ambiente,2017-05-30,1535-2017-R-UNA,2
650,98,4,DOCTOR EN CIENCIAS DE LA EDUCACIÓN,-,2024-10-09,319-2024-CU,2
651,1,2,INGENIERO AGRICOLA,-,1995-08-18,1134-95-R-UNA,2
651,7,2,INGENIERO CIVIL,-,2010-03-03,028-2010-CU-UJCM,2
651,1,3,"Magíster Scientiae en Economía, Mención: Proyectos de Inversión",-,2021-04-09,0605-2021-R-UNA,2
651,1,4,"Doctor en Ciencia, Tecnología y Medio Ambiente",-,2021-10-11,1860-2021-R-UNA,2
651,7,1,BACHILLER EN INGENIERIA CIVIL,-,2009-08-05,756-2009-CU-UJCM,2
651,1,1,Bachiller en Ciencias de la Ingeniería Agrícola,-,1994-02-11,0188-94-R-UNA,2
652,1,1,BACHILLER EN INGENIERIA AGRICOLA,-,1994-07-22,1001-94-R-UNA,2
652,1,2,INGENIERO AGRICOLA,-,1994-11-11,1645-94-R-UNA,2
652,1,4,"DOCTORIS SCIENTIAE EN: CIENCIA, TECNOLOGIA Y MEDIO AMBIENTE",-,2016-11-30,4634-2016-R-UNA,2
652,2,3,MAGISTER SCIENTIAE EN: INGENIERÍA AGRÍCOLA,-,2016-04-14,0086-2016-SG-UNALM,2
653,1,1,BACHILLER EN CIENCIAS DE LA INGENIERIA AGRICOLA,-,1994-12-30,-,2
653,1,2,INGENIERO AGRICOLA,-,1997-01-24,0026-97-R-UNA,2
653,2,3,MAGISTER SCIENTIAE EN GESTIÓN INTEGRAL DE CUENCAS HIDROGRÁFICAS,-,2021-11-25,371-CU-UNALM,2
654,1,2,INGENIERO AGRICOLA,-,2003-04-11,0578-2003-R-UNA,2
654,1,2,LICENCIADO EN EDUCACION,FISICO MATEMATICAS,1996-10-25,1579-96-R-UNA,2
654,1,1,BACHILLER EN CS. DE LA INGENIERIA AGRICOLA,-,2002-08-16,1368-2002-R-UNA,2
654,7,1,BACHILLER EN INGENIERIA CIVIL,-,2009-04-07,424-2009-CU-UJCM,2
654,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1996-07-12,959-96-R-UNA,2
654,1,4,DOCTORIS SCIENTIAE,"EN: CIENCIA, TECNOLOGIA Y MEDIO AMBIENTE",2014-11-03,3735-2014-R-UNA,2
654,1,3,MAGISTER SCIENTIAE EN: INGENIERIA DE RECURSOS DE AGUA Y SUELO,-,2012-08-24,1833-2012-R-UNA,2
654,1,1,BACHILLER EN CIENCIAS DE LA INGENIERIA AGRICOLA,-,2002-08-16,1368-2002-R-UNA,2
806,1,4,Doctor en Educación,-,2024-10-30,2994-2024-R-UNA,2
654,13,3,MAESTRO EN INGENIERÍA CIVIL CON MENCIÓN EN HIDRÁULICA Y AMBIENTAL,-,2022-04-19,452-2022-R-UAP,2
654,7,2,INGENIERO CIVIL,-,2009-08-05,746-2009-CU-UJCM,2
655,2,1,BACHILLER EN CIENCIAS - INGENIERÍA AGRÍCOLA,-,1978-03-07,33293/UNALM,2
655,2,2,INGENIERO AGRÍCOLA,-,1996-07-23,56391/UNALM,2
655,1,3,Magíster Scientiae en Ingeniería de Recursos Hídricos,-,2018-02-27,0395-2018-R-UNA,2
655,19,4,DOCTOR EN INGENIERÍA AMBIENTAL,-,2024-07-04,0304-2024-UANCV-CU-R,2
656,101,3,MAGISTER EN INGENIERIA CIVIL,MENCION: EN GEOTECNIA,2009-07-13,402-2009-UPT-R,2
656,13,1,BACHILLER EN INGENIERIA CIVIL,-,2011-02-15,7936-2011-R-UAP,2
656,13,2,INGENIERO CIVIL,-,2012-05-15,9457-2012-R-UAP,2
656,1,2,INGENIERO AGRICOLA,-,2000-07-14,0903-2000-R-UNA,2
656,1,4,"Doctoris Scientiae en Ciencia, Tecnología y Medio Ambiente",-,2023-11-10,2958-2023-R-UNA,2
656,1,1,BACHILLER EN CIENCIAS DE LA INGENIERIA AGRICOLA,-,1997-09-05,1169-97-R-UNA,2
657,1,2,INGENIERO AGRICOLA,-,2005-12-09,1564-2005-R-UNA,2
657,1,1,BACHILLER EN CIENCIAS DE LA INGENIERIA AGRICOLA,-,2004-11-26,351-2004-P-CTG-UNA,2
657,13,1,BACHILLER EN INGENIERÍA CIVIL,-,2017-08-15,18739-2017-R-UAP,2
657,1,3,MAGISTER SCIENTIAE EN: INGENIERIA AMBIENTAL,-,2014-07-09,2368-2014-R-UNA,2
657,56,2,INGENIERO CIVIL,-,2021-06-21,0371-2021-UCV,2
657,1,4,"Doctor en Ciencia, Tecnología y Medio Ambiente",-,2022-08-12,1697-2022-R-UNA,2
657,1,3,Maestro en Contabilidad y Administración con Mención en: Gestión Pública,-,2025-01-31,0165-2025-R-UNA,2
657,118,3,GRADO DE MAGISTER SCIENTIAE EN MANEJO Y GESTIÓN INTEGRAL DE CUENCAS HIDROGRÁFICAS,-,,0432,2
658,63,5,ESPECIALISTA EN CIRUGIA GENERAL,-,1980-10-29,-,2
658,19,3,MAGISTER EN ADMINISTRACION,-,2007-09-12,RES-180-07-R-CU-UANCV,2
659,49,5,SEGUNDA ESPECIALIDAD EN CARDIOLOGIA,-,1998-01-29,1540-CU-1998,2
659,13,3,MAESTRO EN ADMINISTRACION Y GESTION DE LOS SERVICIOS DE SALUD,-,2016-04-21,16413-2016-R-UAP,2
659,120,2,CERTIFICADO DE CURSO DE ESPECIALIZACIÓN EN CARDIOLOGÍA,-,1986-12-01,416-99-CCI/ANR,2
659,39,2,GRADO ACADÉMICO DE MÉDICO CIRUJANO (TÍTULO PROFESIONAL),-,,2275-81-CONAI,2
660,1,3,MAGISTER EN SALUD PUBLICA,-,2011-03-18,0520-2011-R-UNA,2
660,54,4,DOCTOR EN ADMINISTRACION DE LA EDUCACION,-,2014-09-23,1002-2014-UCV,2
660,21,1,"GRADO DE MÉDICO CIRUJANO, COMO TÍTULO PROFESIONAL",-,1985-11-29,633-86-ANR,2
661,10,2,MÉDICO CIRUJANO,-,1978-12-19,-,2
661,10,1,BACHILLER EN MEDICINA,-,1978-12-19,-,2
661,18,5,ESPECIALISTA EN OFTALMOLOGIA,-,1989-06-08,-,2
662,22,2,MEDICO CIRUJANO ESPECIALISTA EN GINECO-OBSTETRICIA,-,2000-03-28,1128-CR-00,2
662,122,2,TÍTULO DE MÉDICO,-,1972-11-20,924-73 R,2
663,49,3,MAGISTER EN SALUD PUBLICA CON MENCION EN GERENCIA DE SERVICIOS DE SALUD,-,2003-05-22,2290-CU-2003,2
663,10,2,MEDICO CIRUJANO,-,1978-12-01,-,2
663,10,1,BACHILLER EN MEDICINA,-,1978-12-01,-,2
663,49,3,MAGISTER EN SALUD PUBLICA MENC. GER. SERVICI,-,2003-05-22,2290-CU-2003,2
663,18,5,ESPECIALISTA EN PEDIATRIA,-,2009-02-27,8372,2
664,19,3,MAGISTER EN ADMINISTRACION,MENCION EN GERENCIA DE SERVICIOS DE SALUD,2013-12-13,388-13-CU-R-UANCV.,2
664,22,2,MEDICO CIRUJANO ESPECIALISTA EN CIRUGIA GENERAL,-,2000-09-15,6051-CR-00,2
664,18,5,ESPECIALISTA EN TRAUMATOLOGIA Y ORTOPEDIA,-,1998-09-28,-,2
666,49,5,SEGUNDA ESPECIALIDAD,GASTROENTEROLOGIA,1996-10-03,1459-CU-1997,2
666,49,5,SEGUNDA ESPECIALIDAD EN GASTROENTEROLOGIA,-,1996-10-03,1459-CU-1997,2
666,49,5,SEGUNDA ESPECIALIDAD EN GASTROENTEROLOGIA,-,1996-10-03,1459-CU-1997,2
668,18,5,ESPECIALISTA EN UROLOGÍA,-,2024-05-23,3526-2024-CU-UNFV,2
668,81,2,TÍTULO DE MÉDICO CIRUJANO,-,1980-03-18,1569-81-CONAI,2
669,49,5,SEGUNDA ESPECIALIDAD EN CIRUGIA GENERAL,-,1996-09-19,1459-CU-1997,2
669,10,1,BACHILLER EN MEDICINA,-,1982-01-29,-,2
669,10,2,MEDICO CIRUJANO,-,1982-01-29,-,2
670,22,2,MEDICINA INTERNA,-,2001-05-23,0666-CTG01,2
670,22,5,SEGUNDA ESPECIALIDAD EN Medicina Interna,-,2001-05-23,0666-CTG01,2
673,1,3,MAGISTER SCIENTIAE EN AGROECOLOGIA,-,2010-01-22,0071-2010-R-UNA,2
673,10,2,MEDICO CIRUJANO,-,1981-11-06,-,2
673,10,1,BACHILLER EN MEDICINA,-,1981-11-06,-,2
674,10,1,BACHILLER EN MEDICINA,-,1990-06-22,-,2
674,10,2,MEDICO CIRUJANO,-,1990-06-22,-,2
674,10,3,MAESTRO  EN CIENCIAS: BIOMEDICAS BASICAS CON MENCION EN INMUNOLOGIA,-,2017-09-29,O.G.Y.T. 022-2017,2
675,49,5,SEGUNDA ESPECIALIDAD EN GINECOLOGIA Y OBSTETRICIA,-,1996-11-14,1459-CU-1997,2
675,10,2,MÉDICO CIRUJANO,-,1982-01-29,-,2
675,10,1,BACHILLER EN MEDICINA,-,1982-01-29,-,2
676,22,2,MEDICO CIRUJANO,-,1982-12-15,70248,2
676,1,4,Doctoris Scientiae en Ciencias de la Salud,-,2020-02-27,0262-2020-R-UNA,2
676,22,5,TITULO DE ESPECIALISTA,EN PEDIATRIA,1993-02-19,110357,2
676,1,3,Magíster Scientiae en Ecología con Mención en: Ecología y Educación Ambiental,-,2017-12-27,4145-2017-R-UNA,2
676,22,1,BACHILLER EN MEDICINA,-,1982-08-12,68826,2
677,1,1,BACHILLER EN MEDICINA,-,1999-07-23,1239-99-R-UNA,2
677,1,5,Título de Segunda Especialidad Profesional de residentado Médico en: Pediatría,-,2017-01-20,0112-2017-R-UNA,2
677,1,2,MEDICO CIRUJANO,-,1999-09-03,1365-99-R-UNA,2
677,1,1,BACHILLER EN MEDICINA HUMANA,-,1999-07-23,1239-99-R-UNA,2
677,10,3,MAESTRA EN CIENCIAS: MEDICINA,-,2021-10-22,O.G.Y.T. 014-2021,2
678,1,3,MAGISTER SCIENTIAE EN SALUD PUBLICA,-,2005-09-30,1048-05-R-UNA,2
678,10,1,BACHILLER EN MEDICINA,-,1990-08-24,-,2
678,10,2,MEDICO CIRUJANO,-,1990-08-24,-,2
678,63,5,ESPECIALISTA EN EPIDEMIOLOGIA DE CAMPO,-,1996-04-24,-,2
679,22,2,MEDICO CIRUJANO,PATOLOGIA CLINICA,2002-03-22,0878-FM-01,2
679,36,1,BACHILLER EN PSICOLOGIA,-,1983-08-25,-,2
679,22,1,BACHILLER EN MEDICINA,-,1988-05-16,92476,2
679,22,2,MEDICO CIRUJANO,-,1988-05-16,92476,2
679,18,5,ESPECIALISTA EN ANATOMÍA PATOLÓGICA,-,2016-10-06,60,2
680,1,2,MEDICO CIRUJANO,-,1998-09-11,1721-98-R-UNA,2
680,10,3,MAESTRO EN CIENCIAS: MEDICINA,-,2024-02-22,U.G.Y.T. Nº 001-2024,2
680,1,1,BACHILLER EN MEDICINA,-,1997-08-15,1075-97-R-UNA,2
681,36,2,ABOGADO,-,2010-03-26,0270-2010-CU-UIGV,2
681,22,5,TÍTULO DE ESPECIALISTA EN CIRUGÍA ORTOPÉDICA Y TRAUMATOLOGÍA,-,1993-06-25,112406,2
681,36,1,BACHILLER EN DERECHO Y CIENCIAS POLITICAS,-,2008-07-08,0553-2008-CU-UIGV,2
681,50,2,GRADO DE MÉDICO CIRUJANO ,-,,962-86-ANR,2
682,1,2,ABOGADO,-,2001-11-30,1807-2001-R-UNA,2
682,1,2,MEDICO CIRUJANO,-,1996-08-23,1191-96-R-UNA,2
682,1,1,BACHILLER EN MEDICINA,-,1996-08-02,1030-96-R-UNA,2
682,1,1,BACHILLER EN CIENCIAS JURIDICAS Y POLITICAS,-,1997-07-18,0986-97-R-UNA,2
682,1,2,ABOGADO,-,2001-11-30,01807-2001-R-UNA,2
683,1,2,SCIENTIAE EN CIENCIAS SOCIALES,EVALUACION DE PROGRAMAS SOCIALES,2007-09-14,1887-2007-R-UNA,2
683,22,2,MEDICO CIRUJANO ESPECIALISTA EN MEDICINA INTERNA,-,1999-05-11,1151-CR-99,2
683,10,4,DOCTOR EN CIENCIAS: MEDICINA,-,2013-12-13,RCU 1030-2013,2
683,10,1,BACHILLER EN MEDICINA,-,1988-09-28,-,2
683,10,2,MEDICO CIRUJANO,-,1988-09-28,-,2
684,63,5,ESPECIALISTA EN GINECOLOGIA ONCOLOGICA,-,2009-04-08,303-2009,2
684,10,4,DOCTOR EN CIENCIAS: SALUD PÚBLICA,-,2019-05-17,O.G.Y.T. 008-2019,2
684,10,5,"SEGUNDA 
ESPECIALIDAD
 EN GINECOLOGÍA
 Y OBSTETRICIA",-,1999-09-24,R.C.U. 000-1999,2
684,10,1,BACHILLER EN MEDICINA,-,1994-08-12,-,2
684,10,2,MEDICO CIRUJANO,-,1994-08-12,-,2
684,10,3,MAESTRO EN CIENCIAS: SALUD PUBLICA,MENCION EN EPIDEMIOLOGIA Y DEMOGRAFIA,2016-11-18,G.Y.T 012-2016,2
684,10,5,SEGUNDA ESPECIALIDAD EN: ESTADÍSTICA PARA LA  INVESTIGACIÓN,-,2019-07-05,O.G.Y.T. 012-2019,2
684,124,3,TÍTULO DE MÁSTER EN PATOLOGÍA MAMARIA - SENOLOGÍA,-,2016-09-13,RESOLUCIÓN Nº 0843-2019-SUNEDU-02-15-02,2
684,124,3,TÍTULO OFICIAL DE MÁSTER UNIVERSITARIO EN COMPETENCIAS MÉDICAS AVANZADAS EN LA ESPECIALIDAD DE GINECOLOGÍA ONCOLÓGICA Y PATOLOGÍA MAMARIA MULTIDISCIPLINAR,-,2017-02-09,RESOLUCIÓN Nº 0823-2019-SUNEDU-02-15-02,2
684,125,3,TÍTULO DE MÁSTER PROPIO EN CIRUGÍA MÍNIMAMENTE INVASIVA EN GINECOLOGÍA (GRADO DE MAESTRO),-,2021-05-21,RESOLUCIÓN N° 005138-2023-SUNEDU-02-15-02,2
685,22,2,MEDICO CIRUJANO,RADIOLOGIA,2004-09-21,03347-R-204,2
685,22,2,MEDICO CIRUJANO ESPECIALISTA EN RADIOLOGIA,-,2004-09-21,03347-R-04,2
686,10,1,BACHILLER EN MEDICINA,-,1990-09-05,S/N,2
686,10,5,SEGUNDA ESPECIALIDAD EN OBSTETRICIA Y GINECOLOGIA,-,1998-11-06,-,2
686,10,2,MEDICO CIRUJANO,-,1990-09-21,-,2
687,10,1,BACHILLER EN MEDICINA,-,1994-09-06,S/N,2
687,10,3,MAESTRO EN CIENCIAS: BIOMEDICAS BASICAS,FISIOLOGIA,2011-07-15,RCU 269-2011,2
687,10,2,MEDICO CIRUJANO,-,1994-09-09,-,2
688,1,1,BACHILLER EN MEDICINA,-,2001-08-03,1133-2001-R-UNA,2
688,22,5,TITULO DE SEGUNDA ESPECIALIDAD PROFESIONAL,EN NEONATOLOGIA,2014-11-05,03411-R-14,2
688,1,1,BACHILLER EN MEDICINA HUMANA,-,2001-08-03,1133-200-R-UNA,2
688,22,2,MEDICO CIRUJANO,ESPECIALIDAD EN PEDIATRIA,2012-04-11,00761-R-12,2
688,1,2,MEDICO CIRUJANO,-,2001-09-06,1299-2001-R-UNA,2
689,10,1,BACHILLER EN MEDICINA,-,1990-01-26,S/N,2
689,10,2,MEDICO CIRUJANO,-,1990-02-02,-,2
689,22,5,SEGUNDA ESPECIALIDAD PROFESIONAL EN RADIOLOGIA,-,2017-03-09,05334-R-2016,2
689,63,5,ESPECIALISTA EN GINECOLOGIA Y OBSTETRICIA,-,2000-07-05,491-2000,2
690,10,2,MEDICO CIRUJANO,-,1984-03-29,-,2
690,10,1,BACHILLER EN MEDICINA,-,1984-03-29,-,2
690,19,3,MAGISTER EN SALUD,MENCION: SALUD PUBLICA,2009-01-23,020-09-CU-R-UANCV,2
691,22,2,MEDICO CIRUJANO,CIRUGIA ORTOPEDICA Y TRAUMATOLOGIA,2002-05-13,02352-R-2002,2
691,36,3,MAESTRO EN GERENCIA DE SERVICIOS DE SALUD,-,2007-06-26,0482-2007-CU-UIGV,2
691,22,5,SEGUNDA ESPECIALIDAD PROFESIONAL,EN: CIRUGIA ORTOPEDICA Y TRAUMATOLOGIA,2002-05-13,02352-R-02,2
691,10,1,BACHILLER EN MEDICINA,-,1988-03-28,-,2
691,10,2,MEDICO CIRUJANO,-,1988-03-28,-,2
691,10,4,DOCTOR EN CIENCIAS: SALUD PUBLICA,-,2015-05-29,R.C.U. 218-2015,2
692,22,2,MEDICO CIRUJANO ESPECIALISTA EN NEUROLOGIA,-,2001-12-13,07009-R-01,2
692,10,1,BACHILLER EN MEDICINA,-,1987-03-13,-,2
692,10,2,MÉDICO CIRUJANO,-,1987-03-13,-,2
692,22,2,NEUROLOGIA,-,2001-12-13,7009-R-01,2
692,22,5,SEGUNDA ESPECIALIDAD EN Neurologia,-,2001-12-13,7009-R-01,2
693,22,2,MEDICO CIRUJANO ESPECIALISTA EN ANESTESIOLOGIA,-,1999-10-07,5749-CR-99,2
